SECURITY DETAIL VIEW (EQUITY)
Olympic Entertainment Group (OEG1T)
Period: 2008-05-18 - 2008-11-18
Currency: EUR
Marketplace: TSE
Name: OEG1T
Date;Average Price;Open Price;High Price;Low Price;Last close Price;Last Price;Price Change(%);Best bid;Best ask;Deals;No of shares;Turnover
2008-11-03;0,87;0,88;0,92;0,85;0,85;0,85;0,00%;0,85;0,87;51;72935;63295,70;
2008-11-04;0,89;0,86;0,91;0,86;0,85;0,89;4,71%;0,89;0,90;118;374154;339255,23;
2008-11-05;0,94;0,93;0,98;0,90;0,89;0,94;5,62%;0,94;0,95;134;365319;341851,57;
2008-11-06;0,94;0,92;0,98;0,91;0,94;0,98;4,26%;0,97;0,98;91;230860;216390,30;
2008-11-07;0,85;0,87;0,87;0,84;0,98;0,84;-14,29%;0,00;0,84;285;682613;583684,37;
2008-11-10;0,77;0,85;0,85;0,75;0,84;0,76;-9,52%;0,75;0,78;115;157926;121010,85;
2008-11-11;0,72;0,73;0,76;0,70;0,76;0,71;-6,58%;0,71;0,73;71;61974;44741,57;
2008-11-12;0,67;0,70;0,70;0,65;0,71;0,67;-5,63%;0,67;0,68;107;93000;61950,97;
2008-11-13;0,66;0,67;0,69;0,64;0,67;0,68;1,49%;0,67;0,68;85;114019;75642,90;
2008-11-14;0,71;0,73;0,75;0,69;0,68;0,70;2,94%;0,70;0,72;90;98536;69874,46;
2008-11-17;0,70;0,73;0,73;0,68;0,70;0,68;-2,86%;0,68;0,71;38;258954;181372,75;
