SECURITY DETAIL VIEW (EQUITY)
Tallinna Vesi (TVEAT)
Period: 2008-05-18 - 2008-11-18
Currency: EUR
Marketplace: TSE
Name: TVEAT
Date;Average Price;Open Price;High Price;Low Price;Last close Price;Last Price;Price Change(%);Best bid;Best ask;Deals;No of shares;Turnover
2008-08-12;10,63;10,60;10,70;10,60;10,50;10,70;1,90%;10,60;10,70;14;8421;89492,60;
2008-08-13;10,64;10,70;10,70;10,50;10,70;10,50;-1,87%;10,50;10,69;7;1309;13925,25;
2008-08-14;0,00;10,50;0,00;0,00;10,50;10,50;0,00%;10,50;10,85;0;0;0,00;
2008-08-15;10,79;10,79;10,79;10,79;10,50;10,79;2,76%;10,50;10,79;2;1816;19594,64;
2008-08-18;10,85;10,85;10,85;10,85;10,79;10,85;0,56%;10,60;10,85;5;2056;22307,60;
2008-08-19;10,82;10,88;10,88;10,79;10,85;10,79;-0,55%;10,65;10,79;7;2266;24510,14;
2008-08-20;0,00;10,79;0,00;0,00;10,79;10,79;0,00%;0,00;0,00;0;0;0,00;
2008-08-21;10,65;10,80;10,80;10,60;10,79;10,70;-0,83%;10,51;10,70;3;1910;20347,00;
2008-08-22;10,51;10,53;10,60;10,31;10,70;10,60;-0,93%;10,46;10,60;15;4173;43865,95;
2008-08-25;10,60;10,55;10,70;10,55;10,60;10,60;0,00%;10,55;10,60;7;2700;28627,50;
2008-08-26;10,48;10,60;10,60;10,36;10,60;10,55;-0,47%;10,36;10,55;8;2797;29324,66;
2008-08-27;10,40;10,31;10,40;10,31;10,55;10,40;-1,42%;10,39;10,40;8;22815;237956,00;
2008-08-28;10,44;10,40;10,50;10,39;10,40;10,40;0,00%;10,37;10,40;19;211097;2206019,41;
2008-08-29;10,25;10,20;10,40;10,20;10,40;10,20;-1,92%;10,01;10,20;24;70413;719100,00;
2008-09-01;10,39;10,40;10,59;10,10;10,20;10,50;2,94%;10,41;10,60;24;122891;1284729,50;
2008-09-02;10,53;10,93;10,93;10,50;10,50;10,50;0,00%;10,55;10,88;9;1271;13384,61;
2008-09-03;10,78;10,78;10,78;10,78;10,50;10,78;2,67%;10,65;10,86;1;55;592,90;
2008-09-04;10,85;10,80;10,90;10,80;10,78;10,90;1,11%;10,80;11,10;4;345;3742,24;
2008-09-05;10,93;10,85;11,00;10,85;10,90;10,89;-0,09%;10,75;11,00;9;2641;28865,90;
2008-09-08;11,40;12,00;12,00;11,03;10,89;11,03;1,29%;11,04;11,80;2;66;752,23;
2008-09-09;11,27;12,00;12,00;11,06;11,03;11,40;3,35%;11,12;11,69;11;44630;501419,65;
2008-09-10;11,09;11,00;11,15;11,00;11,40;11,10;-2,63%;11,10;11,33;4;350;3881,85;
2008-09-11;11,10;11,10;11,10;11,06;11,10;11,06;-0,36%;11,06;11,31;5;21020;233295,32;
2008-09-12;11,07;11,07;11,33;11,07;11,06;11,33;2,44%;11,11;11,30;2;25050;277316,50;
2008-09-15;11,00;11,30;11,30;10,58;11,33;10,58;-6,62%;10,58;11,00;9;42570;468271,40;
2008-09-16;10,56;10,61;10,61;10,50;10,58;10,50;-0,76%;10,50;11,00;2;300;3167,38;
2008-09-17;10,80;10,80;10,80;10,60;10,50;10,60;0,95%;10,60;10,76;2;2028;21896,80;
2008-09-18;10,30;10,70;10,70;10,20;10,60;10,20;-3,77%;10,20;10,50;21;5139;52951,15;
2008-09-19;10,57;10,14;10,90;10,14;10,20;10,90;6,86%;10,52;10,89;6;2856;30187,39;
2008-09-22;10,97;10,90;11,00;10,90;10,90;11,00;0,92%;10,93;11,00;8;9973;109672,85;
2008-09-23;10,98;11,00;11,00;10,96;11,00;10,98;-0,18%;10,93;10,95;8;2760;30313,00;
2008-09-24;10,95;10,95;10,95;10,95;10,98;10,95;-0,27%;10,85;10,90;1;100;1095,00;
2008-09-25;10,84;10,86;10,86;10,80;10,95;10,80;-1,37%;10,80;10,88;2;100;1084,20;
2008-09-26;10,60;10,60;10,60;10,60;10,80;10,60;-1,85%;10,56;10,80;2;185;1961,00;
2008-09-29;10,50;10,55;10,55;10,40;10,60;10,40;-1,89%;10,40;10,54;9;1190;12489,10;
2008-09-30;10,40;10,48;10,48;10,31;10,40;10,31;-0,87%;10,31;10,50;6;576;5989,30;
2008-10-01;10,42;10,40;10,45;10,40;10,31;10,40;0,87%;10,41;10,50;8;35400;368274,00;
2008-10-02;10,44;10,45;10,45;10,40;10,40;10,40;0,00%;10,40;10,44;8;8354;87096,53;
2008-10-03;10,40;10,45;10,45;10,35;10,40;10,36;-0,38%;10,31;10,49;12;27780;288831,30;
2008-10-06;10,26;10,50;10,50;10,20;10,36;10,25;-1,06%;10,20;10,33;11;12256;125737,23;
2008-10-07;10,17;10,20;10,25;9,97;10,25;9,99;-2,54%;9,98;10,13;17;5741;58370,73;
2008-10-08;9,57;9,91;9,91;9,50;9,99;9,60;-3,90%;9,60;9,90;16;2055;19665,50;
2008-10-09;10,05;9,99;10,10;9,67;9,60;10,10;5,21%;9,90;10,10;6;1854;18628,40;
2008-10-10;9,90;9,90;10,00;9,66;10,10;9,90;-1,98%;9,80;9,99;22;5690;56353,14;
2008-10-13;10,00;10,00;10,00;10,00;9,90;10,00;1,01%;9,99;10,00;12;2985;29850,00;
2008-10-14;10,15;10,20;10,20;10,10;10,00;10,10;1,00%;10,10;10,33;29;70001;701381,52;
2008-10-15;10,01;10,20;10,60;9,99;10,10;9,99;-1,09%;10,05;10,60;29;59847;599060,64;
2008-10-16;10,03;10,94;10,94;9,96;9,99;9,96;-0,30%;9,96;10,50;13;1779;17846,19;
2008-10-17;10,20;10,50;10,50;10,10;9,96;10,50;5,42%;10,20;10,50;3;200;2040,00;
2008-10-20;10,68;10,94;10,94;10,30;10,50;10,30;-1,90%;10,01;10,30;4;58;619,42;
2008-10-21;10,00;10,05;10,05;10,00;10,30;10,00;-2,91%;9,91;10,30;9;3191;31916,50;
2008-10-22;9,99;10,00;10,00;9,80;10,00;9,80;-2,00%;9,80;9,99;13;1787;17851,70;
2008-10-23;9,73;9,80;9,85;9,70;9,80;9,70;-1,02%;9,70;10,28;9;2550;24802,50;
2008-10-24;9,67;10,27;10,27;9,60;9,70;9,60;-1,03%;9,56;9,90;6;1217;11771,59;
2008-10-27;9,16;10,00;10,00;8,75;9,60;9,30;-3,13%;9,30;9,40;22;2453;22467,65;
2008-10-28;9,55;9,30;9,80;9,30;9,30;9,80;5,38%;9,50;9,91;5;864;8252,60;
2008-10-29;0,00;9,80;0,00;0,00;9,80;9,80;0,00%;9,61;9,97;0;0;0,00;
2008-10-30;9,60;9,51;9,75;9,51;9,80;9,75;-0,51%;9,55;9,75;2;800;7680,00;
2008-10-31;9,56;9,56;9,57;9,56;9,75;9,57;-1,85%;9,57;9,75;4;351;3355,57;
2008-11-03;9,71;9,75;10,30;9,50;9,57;9,80;2,40%;9,80;10,30;11;1204;11690,55;
2008-11-04;9,99;10,30;10,40;9,96;9,80;9,96;1,63%;9,96;10,30;10;6468;64605,40;
2008-11-05;10,01;10,30;10,30;9,97;9,96;10,28;3,21%;9,96;10,28;15;42539;429413,32;
2008-11-06;10,02;10,10;10,30;9,60;10,28;10,30;0,19%;10,16;10,30;16;2804;28106,12;
2008-11-07;9,70;9,70;9,70;9,70;10,30;9,70;-5,83%;9,95;10,20;1;100;970,00;
2008-11-10;0,00;9,70;0,00;0,00;9,70;9,70;0,00%;9,60;10,00;0;0;0,00;
2008-11-11;9,70;9,70;9,70;8,32;9,70;9,65;-0,52%;9,10;9,60;11;701214;6801316,94;
2008-11-12;9,41;9,60;9,60;9,20;9,65;9,20;-4,66%;8,71;9,20;7;16510;154396,00;
2008-11-13;10,00;10,00;10,00;10,00;9,20;10,00;8,70%;9,00;9,80;1;1;10,00;
2008-11-14;9,80;9,80;9,80;9,80;10,00;9,80;-2,00%;9,50;9,80;2;780;7644,00;
2008-11-17;9,75;9,80;9,80;9,50;9,80;9,50;-3,06%;9,40;9,55;5;315;3072,00;
