SECURITY DETAIL VIEW (EQUITY)
Limarko laivininkystės kompanija (LLK1L)
Period: 2008-05-19 - 2008-11-19
Currency: LTL
Marketplace: VSE
Name: LLK1L
Date;Average Price;Open Price;High Price;Low Price;Last close Price;Last Price;Price Change(%);Best bid;Best ask;Deals;No of shares;Turnover
2008-10-31;0,24;0,23;0,25;0,23;0,25;0,25;0,00%;0,22;0,26;5;6564;1593,26;
2008-11-03;0,00;0,25;0,00;0,00;0,25;0,25;0,00%;0,00;0,00;0;0;0,00;
2008-11-04;0,23;0,23;0,25;0,21;0,25;0,22;-10,59%;0,22;0,22;10;13755;3128,55;
2008-11-05;0,21;0,19;0,24;0,19;0,22;0,24;7,89%;0,19;0,24;6;7500;1563,37;
2008-11-06;0,23;0,23;0,23;0,23;0,24;0,23;-2,44%;0,22;0,23;1;2000;463,39;
2008-11-07;0,23;0,23;0,23;0,23;0,23;0,23;-1,25%;0,21;0,23;4;4000;915,20;
2008-11-10;0,23;0,23;0,24;0,23;0,23;0,24;5,06%;0,23;0,24;9;14707;3381,74;
2008-11-11;0,23;0,23;0,24;0,23;0,24;0,23;-4,82%;0,21;0,23;4;4602;1057,59;
2008-11-12;0,22;0,21;0,23;0,21;0,23;0,23;2,53%;0,21;0,23;4;2630;578,86;
2008-11-13;0,22;0,23;0,23;0,21;0,23;0,23;0,00%;0,21;0,23;3;3000;668,15;
2008-11-14;0,00;0,23;0,00;0,00;0,23;0,23;0,00%;0,21;0,23;0;0;0,00;
2008-11-17;0,00;0,23;0,00;0,00;0,23;0,23;0,00%;0,21;0,22;0;0;0,00;
2008-11-18;0,20;0,20;0,23;0,20;0,23;0,23;-3,70%;0,00;0,23;8;4065;832,51;
2008-11-19;0,23;0,23;0,23;0,23;0,23;0,23;2,56%;0,20;0,23;1;100;23,17;
