SECURITY DETAIL VIEW (EQUITY)
Rytų skirstomieji tinklai (RST1L)
Period: 2008-05-19 - 2008-11-19
Currency: LTL
Marketplace: VSE
Name: RST1L
Date;Average Price;Open Price;High Price;Low Price;Last close Price;Last Price;Price Change(%);Best bid;Best ask;Deals;No of shares;Turnover
2008-10-31;0,67;0,68;0,68;0,67;0,69;0,67;-2,94%;0,67;0,67;12;11030;7383,34;
2008-11-03;0,00;0,67;0,00;0,00;0,67;0,67;0,00%;0,00;0,00;0;0;0,00;
2008-11-04;0,66;0,68;0,68;0,65;0,67;0,65;-2,60%;0,66;0,67;27;169471;112644,91;
2008-11-05;0,67;0,67;0,72;0,66;0,65;0,67;2,22%;0,66;0,68;11;4680;3121,52;
2008-11-06;0,68;0,67;0,71;0,62;0,67;0,68;2,17%;0,67;0,68;14;50850;34270,88;
2008-11-07;0,69;0,67;0,71;0,67;0,68;0,70;2,13%;0,68;0,69;8;5769;3993,77;
2008-11-10;0,69;0,71;0,72;0,67;0,70;0,68;-2,08%;0,68;0,68;27;13383;9223,93;
2008-11-11;0,67;0,70;0,70;0,65;0,68;0,65;-3,83%;0,65;0,65;20;28072;18815,79;
2008-11-12;0,64;0,65;0,65;0,64;0,65;0,64;-2,21%;0,63;0,65;12;9489;6094,99;
2008-11-13;0,63;0,64;0,64;0,63;0,64;0,63;-0,90%;0,63;0,63;16;12172;7686,20;
2008-11-14;0,64;0,66;0,66;0,63;0,63;0,64;0,46%;0,63;0,65;14;33614;21368,52;
2008-11-17;0,66;0,62;0,66;0,62;0,64;0,66;4,09%;0,65;0,66;18;27259;17881,10;
2008-11-18;0,64;0,64;0,67;0,63;0,66;0,64;-3,93%;0,63;0,64;17;74975;47739,23;
2008-11-19;0,62;0,63;0,63;0,62;0,64;0,62;-2,73%;0,62;0,62;30;434539;268908,31;
