SECURITY DETAIL VIEW (EQUITY)
Ūkio bankas (UKB1L)
Period: 2008-05-19 - 2008-11-19
Currency: LTL
Marketplace: VSE
Name: UKB1L
Date;Average Price;Open Price;High Price;Low Price;Last close Price;Last Price;Price Change(%);Best bid;Best ask;Deals;No of shares;Turnover
2008-10-31;0,32;0,32;0,33;0,31;0,32;0,32;-1,79%;0,32;0,32;149;370471;117409,06;
2008-11-03;0,00;0,32;0,00;0,00;0,32;0,32;0,00%;0,00;0,00;0;0;0,00;
2008-11-04;0,33;0,32;0,34;0,31;0,32;0,34;7,27%;0,34;0,34;237;989949;322085,81;
2008-11-05;0,34;0,35;0,36;0,33;0,34;0,34;-1,69%;0,34;0,34;455;2327560;789787,12;
2008-11-06;0,32;0,32;0,32;0,31;0,34;0,32;-6,03%;0,32;0,32;285;883556;281556,75;
2008-11-07;0,32;0,32;0,32;0,31;0,32;0,32;0,00%;0,31;0,32;193;1088048;344412,11;
2008-11-10;0,30;0,30;0,30;0,29;0,32;0,30;-4,59%;0,30;0,30;359;905496;270395,56;
2008-11-11;0,28;0,30;0,30;0,27;0,30;0,27;-10,58%;0,27;0,27;767;2647640;733391,62;
2008-11-12;0,24;0,26;0,27;0,23;0,27;0,23;-13,98%;0,00;0,23;764;3164402;758358,01;
2008-11-13;0,21;0,22;0,23;0,20;0,23;0,21;-11,25%;0,20;0,21;822;3628797;762400,23;
2008-11-14;0,20;0,22;0,22;0,19;0,21;0,19;-7,04%;0,19;0,19;607;2300012;456092,59;
2008-11-17;0,19;0,19;0,20;0,18;0,19;0,18;-7,58%;0,18;0,18;421;2090035;400044,26;
2008-11-18;0,16;0,17;0,18;0,15;0,18;0,15;-13,11%;0,15;0,15;422;1616503;251683,17;
2008-11-19;0,17;0,16;0,17;0,15;0,15;0,17;13,21%;0,17;0,00;368;1458087;245686,90;
