SECURITY DETAIL VIEW (EQUITY)
Vilniaus baldai (VBL1L)
Period: 2008-05-19 - 2008-11-19
Currency: LTL
Marketplace: VSE
Name: VBL1L
Date;Average Price;Open Price;High Price;Low Price;Last close Price;Last Price;Price Change(%);Best bid;Best ask;Deals;No of shares;Turnover
2008-06-26;5,50;5,51;5,51;5,50;5,51;5,50;-0,05%;5,50;5,64;3;1368;7528,73;
2008-06-27;0,00;5,50;0,00;0,00;5,50;5,50;0,00%;5,51;5,64;0;0;0,00;
2008-06-30;5,50;5,50;5,50;5,50;5,50;5,50;0,00%;5,50;5,62;1;500;2751,39;
2008-07-01;5,50;5,50;5,50;5,50;5,50;5,50;0,00%;5,50;6,31;2;473;2602,82;
2008-07-02;5,50;5,50;5,50;5,50;5,50;5,50;0,00%;5,50;6,31;2;1025;5640,35;
2008-07-03;0,00;5,50;0,00;0,00;5,50;5,50;0,00%;5,50;5,79;0;0;0,00;
2008-07-04;0,00;5,50;0,00;0,00;5,50;5,50;0,00%;5,53;5,79;0;0;0,00;
2008-07-07;0,00;5,50;0,00;0,00;5,50;5,50;0,00%;0,00;0,00;0;0;0,00;
2008-07-08;5,50;5,50;5,50;5,50;5,50;5,50;0,00%;5,50;5,79;2;252;1386,70;
2008-07-09;0,00;5,50;0,00;0,00;5,50;5,50;0,00%;5,50;5,85;0;0;0,00;
2008-07-10;5,50;5,50;5,50;5,50;5,50;5,50;0,00%;5,50;5,85;5;580;3191,61;
2008-07-11;5,50;5,50;5,50;5,50;5,50;5,50;0,00%;0,00;5,85;2;743;4088,57;
2008-07-14;0,00;5,50;0,00;0,00;5,50;5,50;0,00%;5,50;5,85;0;0;0,00;
2008-07-15;5,50;5,50;5,50;5,50;5,50;5,50;0,00%;5,50;5,85;1;202;1111,56;
2008-07-16;0,00;5,50;0,00;0,00;5,50;5,50;0,00%;5,50;5,85;0;0;0,00;
2008-07-17;5,50;5,50;5,50;5,50;5,50;5,50;0,00%;5,50;5,85;2;187;1029,02;
2008-07-18;5,50;5,50;5,50;5,50;5,50;5,50;0,00%;5,50;5,85;4;5067;27882,59;
2008-07-21;5,50;5,50;5,50;5,50;5,50;5,50;0,00%;5,50;5,85;1;35;192,60;
2008-07-22;5,50;5,50;5,50;5,50;5,50;5,50;0,00%;5,50;5,85;1;100;550,28;
2008-07-23;5,50;5,50;5,50;5,50;5,50;5,50;0,00%;5,36;5,50;3;1295;7126,10;
2008-07-24;5,36;5,36;5,36;5,36;5,50;5,36;-2,63%;5,36;5,50;1;21;112,52;
2008-07-25;0,00;5,36;0,00;0,00;5,36;5,36;0,00%;5,36;5,50;0;0;0,00;
2008-07-28;5,36;5,36;5,36;5,36;5,36;5,36;0,00%;5,36;5,50;2;300;1607,39;
2008-07-29;0,00;5,36;0,00;0,00;5,36;5,36;0,00%;5,36;5,50;0;0;0,00;
2008-07-30;0,00;5,36;0,00;0,00;5,36;5,36;0,00%;5,36;5,49;0;0;0,00;
2008-07-31;5,36;5,36;5,36;5,36;5,36;5,36;0,00%;5,36;5,50;2;772;4136,35;
2008-08-01;0,00;5,36;0,00;0,00;5,36;5,36;0,00%;5,36;5,47;0;0;0,00;
2008-08-04;0,00;5,36;0,00;0,00;5,36;5,36;0,00%;5,36;5,50;0;0;0,00;
2008-08-05;0,00;5,36;0,00;0,00;5,36;5,36;0,00%;5,36;5,44;0;0;0,00;
2008-08-06;0,00;5,36;0,00;0,00;5,36;5,36;0,00%;5,36;5,50;0;0;0,00;
2008-08-07;5,36;5,36;5,36;5,36;5,36;5,36;0,00%;5,21;5,44;3;10000;53579,70;
2008-08-08;0,00;5,36;0,00;0,00;5,36;5,36;0,00%;5,21;5,44;0;0;0,00;
2008-08-11;0,00;5,36;0,00;0,00;5,36;5,36;0,00%;5,21;5,36;0;0;0,00;
2008-08-12;5,21;5,21;5,21;5,21;5,36;5,21;-2,70%;5,21;5,47;1;270;1407,55;
2008-08-13;0,00;5,21;0,00;0,00;5,21;5,21;0,00%;5,21;5,50;0;0;0,00;
2008-08-14;5,21;5,21;5,21;5,21;5,21;5,21;0,00%;5,21;5,50;1;101;526,53;
2008-08-15;0,00;5,21;0,00;0,00;5,21;5,21;0,00%;0,00;0,00;0;0;0,00;
2008-08-18;0,00;5,21;0,00;0,00;5,21;5,21;0,00%;5,21;5,50;0;0;0,00;
2008-08-19;5,49;5,21;5,50;5,21;5,21;5,50;5,56%;5,50;5,73;4;667;3664,56;
2008-08-20;5,57;5,50;5,59;5,50;5,50;5,59;1,58%;5,59;5,73;3;432;2407,70;
2008-08-21;5,50;5,50;5,50;5,50;5,59;5,50;-1,55%;5,21;5,50;1;1056;5810,94;
2008-08-22;5,50;5,43;5,50;5,43;5,50;5,50;0,00%;5,22;5,50;3;700;3851,51;
2008-08-25;0,00;5,50;0,00;0,00;5,50;5,50;0,00%;5,22;5,50;0;0;0,00;
2008-08-26;5,21;5,22;5,22;5,21;5,50;5,21;-5,26%;5,21;5,50;2;200;1042,92;
2008-08-27;5,21;5,21;5,21;5,21;5,21;5,21;0,00%;5,21;5,41;1;479;2497,10;
2008-08-28;5,21;5,21;5,21;5,21;5,21;5,21;0,00%;5,21;5,36;1;117;609,94;
2008-08-29;0,00;5,21;0,00;0,00;5,21;5,21;0,00%;5,21;5,42;0;0;0,00;
2008-09-01;0,00;5,21;0,00;0,00;5,21;5,21;0,00%;5,21;5,50;0;0;0,00;
2008-09-02;0,00;5,21;0,00;0,00;5,21;5,21;0,00%;5,21;5,50;0;0;0,00;
2008-09-03;0,00;5,21;0,00;0,00;5,21;5,21;0,00%;5,21;5,36;0;0;0,00;
2008-09-04;0,00;5,21;0,00;0,00;5,21;5,21;0,00%;5,21;5,50;0;0;0,00;
2008-09-05;0,00;5,21;0,00;0,00;5,21;5,21;0,00%;5,21;5,42;0;0;0,00;
2008-09-08;5,50;5,50;5,50;5,50;5,21;5,50;5,50%;5,21;5,50;3;1017;5593,38;
2008-09-09;5,50;5,50;5,50;5,50;5,50;5,50;0,00%;5,21;5,50;1;12;66,00;
2008-09-10;5,47;5,44;5,50;5,44;5,50;5,50;0,05%;5,50;5,65;3;350;1914,39;
2008-09-11;5,50;5,50;5,50;5,50;5,50;5,50;0,00%;5,21;5,50;2;467;2569,80;
2008-09-12;0,00;5,50;0,00;0,00;5,50;5,50;0,00%;5,21;5,55;0;0;0,00;
2008-09-15;5,21;5,21;5,21;5,21;5,50;5,21;-5,26%;5,21;5,50;1;18;93,84;
2008-09-16;5,21;5,21;5,21;5,21;5,21;5,21;0,00%;5,07;5,21;2;482;2512,74;
2008-09-17;0,00;5,21;0,00;0,00;5,21;5,21;0,00%;5,07;5,50;0;0;0,00;
2008-09-18;0,00;5,21;0,00;0,00;5,21;5,21;0,00%;0,00;5,50;0;0;0,00;
2008-09-19;0,00;5,21;0,00;0,00;5,21;5,21;0,00%;5,07;5,50;0;0;0,00;
2008-09-22;0,00;5,21;0,00;0,00;5,21;5,21;0,00%;5,07;5,21;0;0;0,00;
2008-09-23;5,07;5,07;5,07;5,07;5,21;5,07;-2,78%;4,46;5,07;2;1000;5068,35;
2008-09-24;4,56;4,46;4,63;4,32;5,07;4,63;-8,57%;4,31;4,63;4;1064;4850,99;
2008-09-25;0,00;4,63;0,00;0,00;4,63;4,63;0,00%;0,00;4,66;0;0;0,00;
2008-09-26;0,00;4,63;0,00;0,00;4,63;4,63;0,00%;3,94;4,92;0;0;0,00;
2008-09-29;0,00;4,63;0,00;0,00;4,63;4,63;0,00%;0,00;4,92;0;0;0,00;
2008-09-30;4,48;3,94;4,63;3,94;4,63;4,63;0,00%;4,63;5,32;4;330;1479,81;
2008-10-01;0,00;4,63;0,00;0,00;4,63;4,63;0,00%;0,00;5,32;0;0;0,00;
2008-10-02;0,00;4,63;0,00;0,00;4,63;4,63;0,00%;3,94;4,63;0;0;0,00;
2008-10-03;4,27;3,94;4,63;3,94;4,63;4,63;0,00%;4,49;4,63;12;2263;9655,00;
2008-10-06;4,63;4,63;4,63;4,63;4,63;4,63;0,00%;0,00;4,63;1;50;231,70;
2008-10-07;0,00;4,63;0,00;0,00;4,63;4,63;0,00%;3,94;4,63;0;0;0,00;
2008-10-08;0,00;4,63;0,00;0,00;4,63;4,63;0,00%;0,00;4,63;0;0;0,00;
2008-10-09;3,94;3,94;3,94;3,94;4,63;3,94;-15,00%;0,00;4,49;1;146;575,07;
2008-10-10;0,00;3,94;0,00;0,00;3,94;3,94;0,00%;0,00;4,34;0;0;0,00;
2008-10-13;4,04;3,36;4,49;3,36;3,94;4,49;13,97%;3,36;4,49;2;50;201,87;
2008-10-14;0,00;4,49;0,00;0,00;4,49;4,49;0,00%;0,00;4,34;0;0;0,00;
2008-10-15;0,00;4,49;0,00;0,00;4,49;4,49;0,00%;0,00;4,49;0;0;0,00;
2008-10-16;0,00;4,49;0,00;0,00;4,49;4,49;0,00%;0,00;4,60;0;0;0,00;
2008-10-17;4,04;4,04;4,04;3,97;4,49;4,04;-10,00%;3,77;4,04;7;36030;145552,22;
2008-10-20;0,00;4,04;0,00;0,00;4,04;4,04;0,00%;0,00;4,49;0;0;0,00;
2008-10-21;0,00;4,04;0,00;0,00;4,04;4,04;0,00%;3,43;4,49;0;0;0,00;
