SECURITY DETAIL VIEW (EQUITY)
Rokiškio sūris (RSU1L)
Period: 2008-05-19 - 2008-11-19
Currency: LTL
Marketplace: VSE
Name: RSU1L
Date;Average Price;Open Price;High Price;Low Price;Last close Price;Last Price;Price Change(%);Best bid;Best ask;Deals;No of shares;Turnover
2008-11-06;0,67;0,67;0,69;0,67;0,71;0,69;-2,86%;0,67;0,69;2;200;134,62;
2008-11-07;0,64;0,65;0,65;0,61;0,69;0,65;-5,46%;0,64;0,65;18;19111;12260,33;
2008-11-10;0,63;0,63;0,64;0,62;0,65;0,62;-4,44%;0,61;0,63;5;4950;3105,02;
2008-11-11;0,59;0,61;0,62;0,58;0,62;0,62;0,00%;0,55;0,62;12;11810;7000,84;
2008-11-12;0,61;0,70;0,70;0,61;0,62;0,61;-2,33%;0,61;0,64;5;7169;4364,54;
2008-11-13;0,58;0,64;0,64;0,55;0,61;0,64;4,76%;0,55;0,64;9;6370;3701,34;
2008-11-14;0,58;0,65;0,65;0,58;0,64;0,63;-0,45%;0,58;0,63;13;3420;1999,83;
2008-11-17;0,00;0,63;0,00;0,00;0,63;0,63;0,00%;0,58;0,61;0;0;0,00;
2008-11-18;0,58;0,59;0,59;0,55;0,63;0,56;-10,96%;0,56;0,56;5;3140;1806,36;
2008-11-19;0,54;0,61;0,61;0,52;0,56;0,52;-7,69%;0,51;0,55;6;6100;3279,08;
