SECURITY DETAIL VIEW (EQUITY)
Alita (ALT1L)
Period: 2008-05-19 - 2008-11-19
Currency: LTL
Marketplace: VSE
Name: ALT1L
Date;Average Price;Open Price;High Price;Low Price;Last close Price;Last Price;Price Change(%);Best bid;Best ask;Deals;No of shares;Turnover
2008-08-22;0,57;0,56;0,61;0,56;0,57;0,61;6,63%;0,59;0,62;6;4667;2683,01;
2008-08-25;0,00;0,61;0,00;0,00;0,61;0,61;0,00%;0,54;0,69;0;0;0,00;
2008-08-26;0,00;0,61;0,00;0,00;0,61;0,61;0,00%;0,54;0,67;0;0;0,00;
2008-08-27;0,00;0,61;0,00;0,00;0,61;0,61;0,00%;0,54;0,67;0;0;0,00;
2008-08-28;0,61;0,61;0,61;0,61;0,61;0,61;0,00%;0,61;0,62;4;2572;1566,05;
2008-08-29;0,61;0,62;0,62;0,61;0,61;0,61;0,00%;0,61;0,65;3;4500;2724,40;
2008-09-01;0,60;0,60;0,60;0,60;0,61;0,60;-0,48%;0,61;0,66;1;1000;602,41;
2008-09-02;0,00;0,60;0,00;0,00;0,60;0,60;0,00%;0,61;0,66;0;0;0,00;
2008-09-03;0,00;0,60;0,00;0,00;0,60;0,60;0,00%;0,61;0,67;0;0;0,00;
2008-09-04;0,60;0,61;0,61;0,59;0,60;0,59;-1,44%;0,58;0,59;7;23750;14144,32;
2008-09-05;0,58;0,58;0,59;0,55;0,59;0,59;0,00%;0,56;0,59;5;2695;1555,19;
2008-09-08;0,59;0,59;0,59;0,59;0,59;0,59;0,00%;0,56;0,59;3;14500;8608,96;
2008-09-09;0,59;0,59;0,59;0,59;0,59;0,59;0,00%;0,55;0,59;1;162;96,18;
2008-09-10;0,59;0,59;0,59;0,59;0,59;0,59;0,00%;0,55;0,59;3;6358;3774,88;
2008-09-11;0,59;0,55;0,59;0,55;0,59;0,59;0,00%;0,56;0,59;2;5531;3275,76;
2008-09-12;0,58;0,58;0,58;0,58;0,59;0,58;-2,44%;0,56;0,59;1;500;289,62;
2008-09-15;0,55;0,55;0,55;0,55;0,58;0,55;-4,50%;0,54;0,58;1;700;387,22;
2008-09-16;0,54;0,54;0,54;0,54;0,55;0,54;-2,62%;0,48;0,56;1;700;377,09;
2008-09-17;0,00;0,54;0,00;0,00;0,54;0,54;0,00%;0,46;0,54;0;0;0,00;
2008-09-18;0,46;0,46;0,54;0,46;0,54;0,46;-13,98%;0,46;0,54;4;2960;1373,20;
2008-09-19;0,46;0,47;0,53;0,46;0,46;0,53;14,38%;0,51;0,53;4;960;445,45;
2008-09-22;0,51;0,51;0,51;0,51;0,53;0,51;-4,37%;0,45;0,53;1;2000;1013,67;
2008-09-23;0,00;0,51;0,00;0,00;0,51;0,51;0,00%;0,46;0,54;0;0;0,00;
2008-09-24;0,47;0,49;0,49;0,46;0,51;0,46;-9,14%;0,45;0,46;6;2605;1219,28;
2008-09-25;0,00;0,46;0,00;0,00;0,46;0,46;0,00%;0,44;0,49;0;0;0,00;
2008-09-26;0,46;0,48;0,48;0,46;0,46;0,46;0,63%;0,44;0,46;4;2200;1022,36;
2008-09-29;0,00;0,46;0,00;0,00;0,46;0,46;0,00%;0,43;0,53;0;0;0,00;
2008-09-30;0,00;0,46;0,00;0,00;0,46;0,46;0,00%;0,43;0,53;0;0;0,00;
2008-10-01;0,46;0,46;0,46;0,46;0,46;0,46;-0,63%;0,44;0,46;8;9520;4389,71;
2008-10-02;0,44;0,44;0,46;0,43;0,46;0,43;-5,66%;0,42;0,43;9;7934;3459,37;
2008-10-03;0,41;0,41;0,41;0,41;0,43;0,41;-4,67%;0,40;0,41;5;4500;1836,19;
2008-10-06;0,36;0,41;0,41;0,35;0,41;0,35;-14,69%;0,00;0,39;5;2160;769,00;
2008-10-07;0,30;0,32;0,32;0,30;0,35;0,30;-14,75%;0,30;0,41;14;12633;3841,61;
2008-10-08;0,30;0,30;0,30;0,29;0,30;0,29;-3,85%;0,29;0,30;5;3105;921,05;
2008-10-09;0,31;0,30;0,32;0,29;0,29;0,32;10,00%;0,30;0,32;9;8605;2692,61;
2008-10-10;0,33;0,35;0,35;0,32;0,32;0,32;0,00%;0,31;0,32;3;2000;666,13;
2008-10-13;0,34;0,36;0,36;0,33;0,32;0,34;7,27%;0,32;0,34;12;10453;3592,52;
