SECURITY DETAIL VIEW (EQUITY)
Sanitas (SAN1L)
Period: 2008-05-19 - 2008-11-19
Currency: LTL
Marketplace: VSE
Name: SAN1L
Date;Average Price;Open Price;High Price;Low Price;Last close Price;Last Price;Price Change(%);Best bid;Best ask;Deals;No of shares;Turnover
2008-10-28;3,10;3,13;3,27;2,90;2,96;2,90;-2,15%;2,81;2,95;63;11289;35015,41;
2008-10-29;3,01;2,95;3,13;2,90;2,90;2,94;1,50%;2,90;2,95;35;7651;23019,97;
2008-10-30;2,85;2,93;2,94;2,61;2,94;2,90;-1,48%;2,69;2,89;12;1675;4768,01;
2008-10-31;2,65;2,62;2,72;2,61;2,90;2,69;-7,00%;2,64;2,69;44;9668;25607,85;
2008-11-03;0,00;2,69;0,00;0,00;2,69;2,69;0,00%;0,00;0,00;0;0;0,00;
2008-11-04;2,74;2,72;2,84;2,71;2,69;2,72;1,08%;2,72;2,79;10;1950;5346,36;
2008-11-05;2,86;2,78;2,94;2,78;2,72;2,84;4,36%;2,84;2,90;26;5645;16151,91;
2008-11-06;2,77;2,80;2,84;2,75;2,84;2,77;-2,65%;2,77;2,81;12;3950;10952,56;
2008-11-07;2,78;2,75;2,85;2,75;2,77;2,85;3,04%;2,81;2,85;9;721;2003,24;
2008-11-10;2,85;2,95;2,95;2,78;2,85;2,84;-0,41%;2,84;2,89;22;29948;85391,05;
2008-11-11;2,83;2,84;2,88;2,78;2,84;2,88;1,53%;2,88;2,90;16;6346;17930,86;
2008-11-12;2,85;2,87;2,88;2,81;2,88;2,84;-1,51%;2,84;2,88;18;2581;7368,39;
2008-11-13;2,75;2,79;2,79;2,75;2,84;2,78;-2,04%;2,78;2,81;29;10934;30104,56;
2008-11-14;2,90;2,90;3,04;2,85;2,78;2,90;4,17%;2,90;3,04;39;9971;28905,27;
2008-11-17;2,66;3,04;3,04;2,61;2,90;2,87;-1,00%;2,68;2,84;22;13572;36121,17;
2008-11-18;2,64;2,84;2,84;2,61;2,87;2,84;-1,01%;2,72;2,85;38;18390;48518,68;
2008-11-19;2,69;2,62;2,84;2,62;2,84;2,80;-1,22%;2,68;2,80;8;1032;2777,88;
