SECURITY DETAIL VIEW (EQUITY)
Dvarčionių keramika (DKR1L)
Period: 2008-05-19 - 2008-11-19
Currency: LTL
Marketplace: VSE
Name: DKR1L
Date;Average Price;Open Price;High Price;Low Price;Last close Price;Last Price;Price Change(%);Best bid;Best ask;Deals;No of shares;Turnover
2008-11-06;1,02;1,01;1,02;1,00;1,01;1,00;-0,86%;1,00;1,01;16;11335;11512,19;
2008-11-07;1,01;0,98;1,02;0,98;1,00;1,01;0,86%;1,01;1,01;17;9454;9544,48;
2008-11-10;1,04;1,03;1,05;1,03;1,01;1,04;2,29%;1,04;1,04;33;29155;30308,63;
2008-11-11;1,05;1,05;1,05;1,04;1,04;1,05;0,84%;1,05;1,05;41;50904;53286,63;
2008-11-12;1,05;1,04;1,05;1,04;1,05;1,05;0,00%;1,05;1,05;19;32070;33526,12;
2008-11-13;1,05;1,05;1,05;1,05;1,05;1,05;0,00%;1,05;1,05;14;27808;29129,45;
2008-11-14;1,05;1,05;1,05;1,05;1,05;1,05;0,00%;1,05;1,05;9;9971;10433,65;
2008-11-17;1,05;1,05;1,05;1,05;1,05;1,05;0,00%;1,05;1,05;9;6085;6366,27;
2008-11-18;1,05;1,05;1,05;1,05;1,05;1,05;0,28%;1,05;1,06;11;8618;9035,32;
2008-11-19;1,05;1,05;1,05;1,05;1,05;1,05;0,00%;1,05;1,05;6;3737;3917,96;
