SECURITY DETAIL VIEW (EQUITY)
TEO LT (TEO1L)
Period: 2008-05-19 - 2008-11-19
Currency: LTL
Marketplace: VSE
Name: TEO1L
Date;Average Price;Open Price;High Price;Low Price;Last close Price;Last Price;Price Change(%);Best bid;Best ask;Deals;No of shares;Turnover
2008-10-30;0,41;0,43;0,43;0,41;0,42;0,41;-1,38%;0,41;0,41;242;642776;266618,12;
2008-10-31;0,41;0,41;0,41;0,40;0,41;0,41;-1,40%;0,41;0,41;180;901981;367506,88;
2008-11-03;0,00;0,41;0,00;0,00;0,41;0,41;0,00%;0,00;0,00;0;0;0,00;
2008-11-04;0,42;0,41;0,43;0,41;0,41;0,43;4,26%;0,43;0,43;220;1406068;592035,77;
2008-11-05;0,43;0,44;0,45;0,42;0,43;0,43;0,68%;0,43;0,43;255;2181691;944040,53;
2008-11-06;0,42;0,42;0,43;0,42;0,43;0,43;-0,68%;0,42;0,43;100;1247707;526151,54;
2008-11-07;0,43;0,42;0,43;0,42;0,43;0,43;0,00%;0,42;0,43;85;301066;128298,27;
2008-11-10;0,43;0,43;0,43;0,42;0,43;0,43;0,00%;0,42;0,43;56;53953;22960,76;
2008-11-11;0,42;0,43;0,43;0,42;0,43;0,42;-2,04%;0,42;0,42;119;138877;58253,81;
2008-11-12;0,41;0,42;0,42;0,41;0,42;0,41;-2,78%;0,41;0,41;145;738151;300897,33;
2008-11-13;0,39;0,40;0,40;0,39;0,41;0,39;-3,57%;0,39;0,39;222;591904;232755,39;
2008-11-14;0,40;0,40;0,41;0,39;0,39;0,40;2,22%;0,40;0,40;110;279449;111189,88;
2008-11-17;0,39;0,40;0,40;0,39;0,40;0,39;-3,62%;0,39;0,39;154;392418;152694,74;
2008-11-18;0,37;0,39;0,39;0,36;0,39;0,36;-5,26%;0,36;0,37;268;2245064;829584,33;
2008-11-19;0,37;0,37;0,37;0,36;0,36;0,37;0,79%;0,37;0,37;171;489091;180421,71;
