SECURITY DETAIL VIEW (EQUITY)
Lietuvos dujos (LDJ1L)
Period: 2008-05-19 - 2008-11-19
Currency: LTL
Marketplace: VSE
Name: LDJ1L
Date;Average Price;Open Price;High Price;Low Price;Last close Price;Last Price;Price Change(%);Best bid;Best ask;Deals;No of shares;Turnover
2008-11-04;0,49;0,50;0,50;0,49;0,48;0,49;3,03%;0,49;0,49;11;19500;9623,78;
2008-11-05;0,45;0,50;0,50;0,43;0,49;0,46;-6,47%;0,44;0,46;43;46862;21084,77;
2008-11-06;0,45;0,43;0,46;0,43;0,46;0,46;0,63%;0,46;0,46;2;640;290,78;
2008-11-07;0,47;0,47;0,47;0,45;0,46;0,45;-3,75%;0,45;0,46;5;3040;1415,08;
2008-11-10;0,46;0,45;0,47;0,45;0,45;0,45;0,00%;0,45;0,46;19;18078;8260,62;
2008-11-11;0,44;0,47;0,47;0,44;0,45;0,44;-1,30%;0,44;0,46;8;8390;3732,54;
2008-11-12;0,41;0,45;0,45;0,40;0,44;0,40;-9,21%;0,40;0,41;33;27279;11304,38;
2008-11-13;0,39;0,41;0,41;0,38;0,40;0,39;-2,90%;0,38;0,39;18;18300;7180,91;
2008-11-14;0,38;0,39;0,39;0,38;0,39;0,38;-2,99%;0,38;0,39;9;7218;2748,10;
2008-11-17;0,38;0,39;0,39;0,38;0,38;0,38;0,00%;0,38;0,41;2;1981;754,55;
2008-11-18;0,38;0,41;0,41;0,37;0,38;0,37;-1,54%;0,36;0,37;8;4649;1756,98;
2008-11-19;0,36;0,36;0,36;0,34;0,37;0,34;-7,81%;0,34;0,36;22;14346;5093,94;
