SECURITY DETAIL VIEW (EQUITY)
Rīgas kuģu būvētava (RKB1R)
Period: 2008-05-19 - 2008-11-19
Currency: LVL
Marketplace: RSE
Name: RKB1R
Date;Average Price;Open Price;High Price;Low Price;Last close Price;Last Price;Price Change(%);Best bid;Best ask;Deals;No of shares;Turnover
2008-09-03;0,62;0,63;0,63;0,61;0,63;0,63;0,00%;0,60;0,63;9;7700;4781,28;
2008-09-04;0,63;0,63;0,63;0,63;0,63;0,63;0,00%;0,61;0,63;2;1615;1011,09;
2008-09-05;0,63;0,63;0,63;0,63;0,63;0,63;0,00%;0,61;0,63;1;100;62,61;
2008-09-08;0,00;0,63;0,00;0,00;0,63;0,63;0,00%;0,61;0,63;0;0;0,00;
2008-09-09;0,00;0,63;0,00;0,00;0,63;0,63;0,00%;0,61;0,63;0;0;0,00;
2008-09-10;0,00;0,63;0,00;0,00;0,63;0,63;0,00%;0,60;0,63;0;0;0,00;
2008-09-11;0,60;0,60;0,63;0,60;0,63;0,63;0,00%;0,60;0,61;3;4205;2513,08;
2008-09-12;0,61;0,61;0,61;0,61;0,63;0,61;-2,27%;0,60;0,61;2;600;367,10;
2008-09-15;0,60;0,61;0,61;0,60;0,61;0,60;-2,33%;0,58;0,61;2;3750;2255,25;
2008-09-16;0,58;0,58;0,58;0,58;0,60;0,58;-2,38%;0,57;0,58;3;2850;1662,63;
2008-09-17;0,56;0,57;0,57;0,55;0,58;0,55;-4,88%;0,55;0,57;6;1005;559,19;
2008-09-18;0,00;0,55;0,00;0,00;0,55;0,55;0,00%;0,55;0,57;0;0;0,00;
2008-09-19;0,56;0,57;0,57;0,55;0,55;0,57;2,56%;0,55;0,57;6;1730;970,40;
2008-09-22;0,00;0,57;0,00;0,00;0,57;0,57;0,00%;0,55;0,58;0;0;0,00;
2008-09-23;0,00;0,57;0,00;0,00;0,57;0,57;0,00%;0,55;0,58;0;0;0,00;
2008-09-24;0,00;0,57;0,00;0,00;0,57;0,57;0,00%;0,57;0,58;0;0;0,00;
2008-09-25;0,57;0,57;0,57;0,57;0,57;0,57;0,00%;0,55;0,57;5;1905;1084,23;
2008-09-26;0,00;0,57;0,00;0,00;0,57;0,57;0,00%;0,55;0,57;0;0;0,00;
