SECURITY DETAIL VIEW (EQUITY)
Latvijas tilti (LTT1R)
Period: 2008-05-19 - 2008-11-19
Currency: LVL
Marketplace: RSE
Name: LTT1R
Date;Average Price;Open Price;High Price;Low Price;Last close Price;Last Price;Price Change(%);Best bid;Best ask;Deals;No of shares;Turnover
2008-08-08;0,00;8,68;0,00;0,00;8,68;8,68;0,00%;7,98;8,68;0;0;0,00;
2008-08-11;0,00;8,68;0,00;0,00;8,68;8,68;0,00%;8,05;8,68;0;0;0,00;
2008-08-12;0,00;8,68;0,00;0,00;8,68;8,68;0,00%;7,93;8,68;0;0;0,00;
2008-08-13;0,00;8,68;0,00;0,00;8,68;8,68;0,00%;7,98;8,68;0;0;0,00;
2008-08-14;0,00;8,68;0,00;0,00;8,68;8,68;0,00%;7,98;8,92;0;0;0,00;
2008-08-15;0,00;8,68;0,00;0,00;8,68;8,68;0,00%;8,39;8,68;0;0;0,00;
2008-08-18;0,00;8,68;0,00;0,00;8,68;8,68;0,00%;7,97;8,68;0;0;0,00;
2008-08-19;0,00;8,68;0,00;0,00;8,68;8,68;0,00%;8,07;8,67;0;0;0,00;
2008-08-20;0,00;8,68;0,00;0,00;8,68;8,68;0,00%;8,34;8,68;0;0;0,00;
2008-08-21;0,00;8,68;0,00;0,00;8,68;8,68;0,00%;8,34;8,68;0;0;0,00;
2008-08-22;8,69;8,68;8,71;8,68;8,68;8,71;0,33%;8,49;8,71;4;15;130,29;
2008-08-25;8,75;8,69;8,82;8,69;8,71;8,82;1,31%;8,76;8,78;3;15;131,23;
2008-08-26;9,39;9,53;9,53;9,26;8,82;9,26;5,00%;8,92;9,60;3;24;225,41;
2008-08-27;0,00;9,26;0,00;0,00;9,26;9,26;0,00%;9,25;9,68;0;0;0,00;
2008-08-28;0,00;9,26;0,00;0,00;9,26;9,26;0,00%;8,61;9,59;0;0;0,00;
2008-08-29;0,00;9,26;0,00;0,00;9,26;9,26;0,00%;8,57;9,95;0;0;0,00;
2008-09-01;0,00;9,26;0,00;0,00;9,26;9,26;0,00%;8,72;10,30;0;0;0,00;
2008-09-02;9,95;9,95;9,95;9,95;9,26;9,95;7,37%;8,69;9,87;1;5;49,73;
2008-09-03;0,00;9,95;0,00;0,00;9,95;9,95;0,00%;9,11;9,95;0;0;0,00;
2008-09-04;0,00;9,95;0,00;0,00;9,95;9,95;0,00%;8,69;9,95;0;0;0,00;
2008-09-05;0,00;9,95;0,00;0,00;9,95;9,95;0,00%;8,54;9,48;0;0;0,00;
