SECURITY DETAIL VIEW (EQUITY)
Grindeks (GRD1R)
Period: 2008-05-19 - 2008-11-19
Currency: LVL
Marketplace: RSE
Name: GRD1R
Date;Average Price;Open Price;High Price;Low Price;Last close Price;Last Price;Price Change(%);Best bid;Best ask;Deals;No of shares;Turnover
2008-11-06;5,42;5,68;5,69;5,34;5,46;5,34;-2,34%;5,32;5,34;98;19215;104103,92;
2008-11-07;5,24;5,36;5,36;5,19;5,34;5,34;0,00%;5,34;5,38;24;9374;47991,05;
2008-11-10;5,34;5,14;5,41;5,14;5,34;5,34;0,00%;5,32;5,39;17;2943;15708,95;
2008-11-11;5,38;5,41;5,41;5,34;5,34;5,34;0,00%;5,34;5,38;8;210;1129,01;
2008-11-12;5,33;5,32;5,34;5,14;5,34;5,19;-2,67%;5,19;5,26;32;73850;393912,53;
2008-11-13;5,10;4,91;5,12;4,91;5,19;5,12;-1,37%;5,12;5,24;27;1260;6420,64;
2008-11-14;5,07;5,12;5,12;5,05;5,12;5,05;-1,39%;4,99;5,05;9;1890;9585,32;
2008-11-17;0,00;5,05;0,00;0,00;5,05;5,05;0,00%;0,00;0,00;0;0;0,00;
2008-11-18;0,00;5,05;0,00;0,00;5,05;5,05;0,00%;0,00;0,00;0;0;0,00;
2008-11-19;4,70;4,87;4,87;4,41;5,05;4,41;-12,68%;4,41;4,54;17;1830;8609,51;
