SECURITY DETAIL VIEW (EQUITY)
SAF Tehnika (SAF1R)
Period: 2008-05-19 - 2008-11-19
Currency: LVL
Marketplace: RSE
Name: SAF1R
Date;Average Price;Open Price;High Price;Low Price;Last close Price;Last Price;Price Change(%);Best bid;Best ask;Deals;No of shares;Turnover
2008-11-05;0,88;0,87;0,90;0,85;0,85;0,85;0,00%;0,85;0,87;12;2100;1845,46;
2008-11-06;0,85;0,85;0,85;0,85;0,85;0,85;0,00%;0,84;0,85;5;1600;1365,96;
2008-11-07;0,85;0,85;0,85;0,85;0,85;0,85;0,00%;0,84;0,87;1;200;170,74;
2008-11-10;0,84;0,84;0,84;0,84;0,85;0,84;-1,67%;0,83;0,85;7;1900;1595,04;
2008-11-11;0,77;0,83;0,83;0,73;0,84;0,73;-13,56%;0,00;0,77;18;2300;1772,90;
2008-11-12;0,73;0,74;0,74;0,73;0,73;0,73;0,00%;0,71;0,74;10;2150;1577,25;
2008-11-13;0,70;0,74;0,74;0,67;0,73;0,67;-7,84%;0,67;0,68;13;2820;1987,75;
2008-11-14;0,63;0,65;0,65;0,63;0,67;0,63;-6,38%;0,60;0,64;10;2500;1579,39;
2008-11-17;0,00;0,63;0,00;0,00;0,63;0,63;0,00%;0,00;0,00;0;0;0,00;
2008-11-18;0,00;0,63;0,00;0,00;0,63;0,63;0,00%;0,00;0,00;0;0;0,00;
2008-11-19;0,64;0,64;0,65;0,63;0,63;0,64;2,27%;0,64;0,67;10;1850;1181,70;
