SECURITY DETAIL VIEW (EQUITY)
Latvijas Krājbanka (LKB1R)
Period: 2008-05-19 - 2008-11-19
Currency: LVL
Marketplace: RSE
Name: LKB1R
Date;Average Price;Open Price;High Price;Low Price;Last close Price;Last Price;Price Change(%);Best bid;Best ask;Deals;No of shares;Turnover
2008-10-31;1,96;1,84;2,11;1,84;1,84;2,11;14,73%;1,91;2,11;19;2960;5795,95;
2008-11-03;1,87;1,91;1,91;1,85;2,11;1,88;-10,81%;1,85;1,91;13;470;879,33;
2008-11-04;1,86;1,88;1,88;1,86;1,88;1,86;-0,76%;1,86;1,92;4;220;410,21;
2008-11-05;1,87;1,86;1,89;1,85;1,86;1,85;-0,76%;1,85;1,88;17;1936;3624,79;
2008-11-06;1,85;1,86;1,86;1,85;1,85;1,85;0,00%;1,82;1,85;5;970;1794,95;
2008-11-07;1,89;1,89;1,89;1,89;1,85;1,89;2,31%;1,82;1,89;2;100;189,24;
2008-11-10;1,80;1,78;1,82;1,72;1,89;1,82;-3,76%;1,74;1,82;6;400;718,27;
2008-11-11;1,71;1,72;1,72;1,71;1,82;1,71;-6,25%;1,65;1,71;7;1076;1837,64;
2008-11-12;1,58;1,71;1,71;1,47;1,71;1,57;-8,33%;1,51;1,57;46;2695;4251,51;
2008-11-13;1,50;1,57;1,65;1,45;1,57;1,45;-7,27%;1,45;1,49;16;996;1498,47;
2008-11-14;1,37;1,45;1,45;1,28;1,45;1,28;-11,76%;1,27;1,28;36;1483;2025,30;
2008-11-17;0,00;1,28;0,00;0,00;1,28;1,28;0,00%;0,00;0,00;0;0;0,00;
2008-11-18;0,00;1,28;0,00;0,00;1,28;1,28;0,00%;0,00;0,00;0;0;0,00;
2008-11-19;1,18;1,28;1,28;1,10;1,28;1,22;-4,44%;1,22;1,25;21;1778;2102,35;
