SECURITY DETAIL VIEW (EQUITY)
Valmieras stikla šķiedra (VSS1R)
Period: 2008-05-19 - 2008-11-19
Currency: LVL
Marketplace: RSE
Name: VSS1R
Date;Average Price;Open Price;High Price;Low Price;Last close Price;Last Price;Price Change(%);Best bid;Best ask;Deals;No of shares;Turnover
2008-11-03;0,55;0,55;0,57;0,54;0,57;0,54;-5,00%;0,54;0,55;9;2700;1484,06;
2008-11-04;0,55;0,54;0,55;0,54;0,54;0,55;2,63%;0,54;0,57;9;6200;3389,28;
2008-11-05;0,55;0,55;0,55;0,55;0,55;0,55;0,00%;0,54;0,55;1;200;110,98;
2008-11-06;0,54;0,57;0,57;0,54;0,55;0,54;-2,56%;0,54;0,55;4;1700;924,87;
2008-11-07;0,53;0,54;0,54;0,53;0,54;0,53;-2,63%;0,53;0,54;9;3650;1940,09;
2008-11-10;0,54;0,53;0,54;0,53;0,53;0,54;2,70%;0,53;0,54;5;1500;807,48;
2008-11-11;0,52;0,53;0,54;0,51;0,54;0,51;-5,26%;0,50;0,51;15;7351;3816,65;
2008-11-12;0,51;0,51;0,51;0,51;0,51;0,51;0,00%;0,51;0,53;4;2712;1389,18;
2008-11-13;0,49;0,50;0,50;0,48;0,51;0,48;-5,56%;0,48;0,51;16;8200;4009,65;
2008-11-14;0,48;0,50;0,50;0,46;0,48;0,48;0,00%;0,48;0,50;27;11700;5593,31;
2008-11-17;0,00;0,48;0,00;0,00;0,48;0,48;0,00%;0,00;0,00;0;0;0,00;
2008-11-18;0,00;0,48;0,00;0,00;0,48;0,48;0,00%;0,00;0,00;0;0;0,00;
2008-11-19;0,47;0,48;0,48;0,47;0,48;0,47;-2,94%;0,47;0,48;2;2070;972,96;
