SECURITY DETAIL VIEW (EQUITY)
Daugavpils Lokomotīvju remonta rūpnīca (LOK1R)
Period: 2008-05-19 - 2008-11-19
Currency: LVL
Marketplace: RSE
Name: LOK1R
Date;Average Price;Open Price;High Price;Low Price;Last close Price;Last Price;Price Change(%);Best bid;Best ask;Deals;No of shares;Turnover
2008-09-03;0,00;0,40;0,00;0,00;0,40;0,40;0,00%;0,40;0,41;0;0;0,00;
2008-09-04;0,00;0,40;0,00;0,00;0,40;0,40;0,00%;0,38;0,41;0;0;0,00;
2008-09-05;0,00;0,40;0,00;0,00;0,40;0,40;0,00%;0,38;0,40;0;0;0,00;
2008-09-08;0,00;0,40;0,00;0,00;0,40;0,40;0,00%;0,38;0,41;0;0;0,00;
2008-09-09;0,00;0,40;0,00;0,00;0,40;0,40;0,00%;0,38;0,41;0;0;0,00;
2008-09-10;0,00;0,40;0,00;0,00;0,40;0,40;0,00%;0,38;0,41;0;0;0,00;
2008-09-11;0,00;0,40;0,00;0,00;0,40;0,40;0,00%;0,37;0,41;0;0;0,00;
2008-09-12;0,38;0,38;0,38;0,38;0,40;0,38;-3,57%;0,37;0,40;2;240;92,20;
2008-09-15;0,00;0,38;0,00;0,00;0,38;0,38;0,00%;0,36;0,41;0;0;0,00;
2008-09-16;0,00;0,38;0,00;0,00;0,38;0,38;0,00%;0,37;0,38;0;0;0,00;
2008-09-17;0,00;0,38;0,00;0,00;0,38;0,38;0,00%;0,36;0,38;0;0;0,00;
2008-09-18;0,36;0,37;0,37;0,36;0,38;0,36;-7,41%;0,34;0,37;2;600;216,28;
2008-09-19;0,36;0,36;0,36;0,36;0,36;0,36;0,00%;0,33;0,36;1;10;3,56;
2008-09-22;0,00;0,36;0,00;0,00;0,36;0,36;0,00%;0,34;0,38;0;0;0,00;
2008-09-23;0,37;0,37;0,37;0,37;0,36;0,37;4,00%;0,34;0,38;2;200;73,99;
2008-09-24;0,00;0,37;0,00;0,00;0,37;0,37;0,00%;0,34;0,38;0;0;0,00;
2008-09-25;0,39;0,38;0,40;0,38;0,37;0,40;7,69%;0,36;0,40;4;2000;784,00;
2008-09-26;0,00;0,40;0,00;0,00;0,40;0,40;0,00%;0,37;0,40;0;0;0,00;
2008-09-29;0,00;0,40;0,00;0,00;0,40;0,40;0,00%;0,36;0,40;0;0;0,00;
2008-09-30;0,36;0,37;0,37;0,36;0,40;0,36;-10,71%;0,34;0,37;4;1000;358,56;
2008-10-01;0,36;0,36;0,36;0,36;0,36;0,36;0,00%;0,36;0,37;1;1000;355,72;
2008-10-02;0,00;0,36;0,00;0,00;0,36;0,36;0,00%;0,34;0,37;0;0;0,00;
2008-10-03;0,00;0,36;0,00;0,00;0,36;0,36;0,00%;0,34;0,37;0;0;0,00;
2008-10-06;0,00;0,36;0,00;0,00;0,36;0,36;0,00%;0,34;0,36;0;0;0,00;
2008-10-07;0,00;0,36;0,00;0,00;0,36;0,36;0,00%;0,33;0,36;0;0;0,00;
2008-10-08;0,00;0,36;0,00;0,00;0,36;0,36;0,00%;0,33;0,36;0;0;0,00;
2008-10-09;0,34;0,34;0,34;0,34;0,36;0,34;-4,00%;0,33;0,36;1;200;68,30;
2008-10-10;0,00;0,34;0,00;0,00;0,34;0,34;0,00%;0,33;0,36;0;0;0,00;
2008-10-13;0,36;0,36;0,36;0,36;0,34;0,36;4,17%;0,34;0,36;2;1500;533,58;
2008-10-14;0,36;0,36;0,36;0,36;0,36;0,36;0,00%;0,36;0,37;3;699;248,65;
2008-10-15;0,36;0,36;0,36;0,36;0,36;0,36;0,00%;0,36;0,37;1;100;35,57;
2008-10-16;0,00;0,36;0,00;0,00;0,36;0,36;0,00%;0,34;0,37;0;0;0,00;
2008-10-17;0,00;0,36;0,00;0,00;0,36;0,36;0,00%;0,34;0,37;0;0;0,00;
2008-10-20;0,00;0,36;0,00;0,00;0,36;0,36;0,00%;0,34;0,37;0;0;0,00;
2008-10-21;0,00;0,36;0,00;0,00;0,36;0,36;0,00%;0,34;0,37;0;0;0,00;
2008-10-22;0,00;0,36;0,00;0,00;0,36;0,36;0,00%;0,34;0,37;0;0;0,00;
2008-10-23;0,34;0,34;0,34;0,33;0,36;0,33;-8,00%;0,33;0,36;3;1000;337,22;
2008-10-24;0,00;0,33;0,00;0,00;0,33;0,33;0,00%;0,33;0,36;0;0;0,00;
2008-10-27;0,00;0,33;0,00;0,00;0,33;0,33;0,00%;0,33;0,36;0;0;0,00;
2008-10-28;0,00;0,33;0,00;0,00;0,33;0,33;0,00%;0,31;0,34;0;0;0,00;
2008-10-29;0,00;0,33;0,00;0,00;0,33;0,33;0,00%;0,31;0,34;0;0;0,00;
2008-10-30;0,33;0,33;0,33;0,33;0,33;0,33;0,00%;0,31;0,34;1;100;32,73;
2008-10-31;0,33;0,33;0,33;0,33;0,33;0,33;0,00%;0,33;0,34;1;2980;975,24;
2008-11-03;0,00;0,33;0,00;0,00;0,33;0,33;0,00%;0,31;0,34;0;0;0,00;
2008-11-04;0,34;0,34;0,34;0,34;0,33;0,34;4,35%;0,31;0,34;1;100;34,15;
2008-11-05;0,00;0,34;0,00;0,00;0,34;0,34;0,00%;0,33;0,34;0;0;0,00;
2008-11-06;0,00;0,34;0,00;0,00;0,34;0,34;0,00%;0,31;0,34;0;0;0,00;
2008-11-07;0,00;0,34;0,00;0,00;0,34;0,34;0,00%;0,31;0,34;0;0;0,00;
2008-11-10;0,00;0,34;0,00;0,00;0,34;0,34;0,00%;0,31;0,34;0;0;0,00;
2008-11-11;0,00;0,34;0,00;0,00;0,34;0,34;0,00%;0,31;0,34;0;0;0,00;
2008-11-12;0,00;0,34;0,00;0,00;0,34;0,34;0,00%;0,31;0,34;0;0;0,00;
2008-11-13;0,00;0,34;0,00;0,00;0,34;0,34;0,00%;0,31;0,34;0;0;0,00;
2008-11-14;0,00;0,34;0,00;0,00;0,34;0,34;0,00%;0,30;0,33;0;0;0,00;
2008-11-17;0,00;0,34;0,00;0,00;0,34;0,34;0,00%;0,00;0,00;0;0;0,00;
2008-11-18;0,00;0,34;0,00;0,00;0,34;0,34;0,00%;0,00;0,00;0;0;0,00;
2008-11-19;0,00;0,34;0,00;0,00;0,34;0,34;0,00%;0,30;0,34;0;0;0,00;
